Date,Open,High,Low,Close,Volume,"Daily Change %"
27-Nov-2018,695.7,708.3,685.05,694.15,2560757,-0.22
26-Nov-2018,688,698.75,671,694.5,2993915,0.94
22-Nov-2018,702.7,710,685.45,690.8,4031353,-1.69
21-Nov-2018,709.7,709.8,684.25,690.65,3108345,-2.68
20-Nov-2018,732.5,732.5,704.05,709.7,2667937,-3.11
19-Nov-2018,730,734.75,724.25,732.55,2212804,0.35
16-Nov-2018,714.7,732.3,711,728,2874046,1.86
15-Nov-2018,702,721.9,697.35,714.9,4485617,1.84
14-Nov-2018,725,727.9,692.1,700.25,3367710,-3.41
13-Nov-2018,719.95,739.35,718,728.05,4401141,1.13
12-Nov-2018,707.2,731.35,693.1,724.55,4696550,2.45
09-Nov-2018,704,711,696.2,707.2,2573761,0.45
08-Nov-2018,699,699,693,697.25,111376,-0.25
06-Nov-2018,696.35,704.5,691.6,694.55,1752227,-0.26
05-Nov-2018,692,708.7,690.1,696.35,2782174,0.63
02-Nov-2018,721.6,727.85,687.5,690.9,4445407,-4.25
01-Nov-2018,747,747,714.1,720.7,3999401,-3.52
31-Oct-2018,695,748.8,672.45,743.9,13010741,7.04
30-Oct-2018,658,692.45,657.9,685.1,3825436,4.12
29-Oct-2018,663,669.05,644,664.25,1942428,0.19
26-Oct-2018,655.95,656.9,640.4,653.3,1397821,-0.40
25-Oct-2018,660.75,666.15,649.05,651.4,2142283,-1.42
24-Oct-2018,668,675,646,667.4,3180852,-0.09
23-Oct-2018,676,683.9,666,668.25,1656193,-1.15
22-Oct-2018,688,690,664.65,676.55,3293136,-1.66
19-Oct-2018,710,711.55,688.4,690.8,2049802,-2.70
17-Oct-2018,721,735,717.6,720.5,3320857,-0.07
16-Oct-2018,695,727.6,694.55,718.7,2889306,3.41
15-Oct-2018,693.5,709.4,681.45,694.55,4146878,0.15
12-Oct-2018,692.05,702.55,688,693.8,2727205,0.25
11-Oct-2018,680,702.05,677.65,695.45,3611423,2.27
10-Oct-2018,692.1,714,691.05,699.3,3409416,1.04
09-Oct-2018,695,705,690.7,696.1,2729413,0.16
08-Oct-2018,714.5,719.4,683.65,694.9,2643927,-2.74
05-Oct-2018,718,723.9,695.5,714.5,4769105,-0.49
04-Oct-2018,742.55,742.9,713,719.85,6561009,-3.06
03-Oct-2018,764,780.8,744.4,750.15,5236214,-1.81
01-Oct-2018,749,763.5,741.7,759.55,2233369,1.41
28-Sep-2018,738,756,725,745.5,2971384,1.02
27-Sep-2018,748.85,758.95,737.2,746.05,3479414,-0.37
26-Sep-2018,758.55,768.15,739.05,748.85,3224771,-1.28
25-Sep-2018,751.45,772.7,745.1,758.75,2812964,0.97
24-Sep-2018,740,764,737.55,751.45,2811682,1.55
21-Sep-2018,765,769.35,693,738.05,4434535,-3.52
19-Sep-2018,757,772,751.2,769.95,2025718,1.71
18-Sep-2018,769.85,769.85,750,754.7,2206998,-1.97
17-Sep-2018,759.5,772.75,755,767.55,2233000,1.06
14-Sep-2018,739.9,761.8,721.55,760.45,3591403,2.78
12-Sep-2018,750,751.9,728.6,739.8,3934021,-1.36
11-Sep-2018,772,773.8,738.45,747.2,3817364,-3.21
10-Sep-2018,774,776.6,758.65,766.25,2820247,-1.00
07-Sep-2018,775,775,764.2,772.2,2059329,-0.36
06-Sep-2018,767,780,756.25,775.05,3982477,1.05
05-Sep-2018,764.9,779.35,757.25,766.15,6093648,0.16
04-Sep-2018,751.2,766.9,747.4,763.9,4488658,1.69
03-Sep-2018,768,776.5,741.5,745.65,3610990,-2.91
31-Aug-2018,734,768.75,731.25,765.8,7276056,4.33
30-Aug-2018,734.45,737,720.25,731.9,4304298,-0.35
29-Aug-2018,738,741.25,722.45,734.45,3627848,-0.48
28-Aug-2018,740.9,748.9,734.25,736.1,3782709,-0.65
27-Aug-2018,720,742,720,737.95,2968641,2.49
24-Aug-2018,729.5,737,712.6,718.55,3625878,-1.50
23-Aug-2018,710,738,709,726.65,11534012,2.35
21-Aug-2018,695,717.1,694.4,709.4,7918861,2.07
20-Aug-2018,685,697.5,678.25,687.95,3577624,0.43
17-Aug-2018,666,690,659.4,687.7,3955484,3.26
16-Aug-2018,675,680.7,664.25,668.65,3624795,-0.94
14-Aug-2018,663,677.5,660.5,672.8,5529769,1.48
13-Aug-2018,649,667.7,647,659.95,5306724,1.69
11-Aug-2018,648.85,649.8,634.1,645.95,3135726,-0.45
10-Aug-2018,499.8,505,495.65,504.05,1412805,0.85
10-Aug-2018,503.25,508,494.65,497.05,1943344,-1.23
10-Aug-2018,494.5,505.4,491.25,503,2160870,1.72
10-Aug-2018,494,497.9,489.6,493.4,1095301,-0.12
10-Aug-2018,490,497.25,488.55,493.45,1210792,0.70
10-Aug-2018,497.4,498.45,485.3,490.65,1483945,-1.36
10-Aug-2018,496,496,489.35,492.95,1690391,-0.61
10-Aug-2018,496.45,500,494,495.35,2168308,-0.22
10-Aug-2018,497,498.5,489,494,2175527,-0.60
10-Aug-2018,515,518,495,500.75,7010768,-2.77
10-Aug-2018,503,518.15,503,514.25,4105304,2.24
10-Aug-2018,499.1,507.8,498.25,503.6,2052503,0.90
10-Aug-2018,502,506.6,498.05,501.2,4481699,-0.16
10-Aug-2018,496,504.9,493.7,500.65,3215999,0.94
